id,title,subtitle,authors,language,genre,published_date,page_count
2822,Game Over,,"[""Fern Michaels""]",en,"[""Mystery"",""Fiction"",""Romance"",""Suspense"",""Thriller"",""Womens Fiction"",""Chick Lit"",""Mystery"",""Crime"",""Contemporary"",""Drama"",""Thriller"",""Mystery Thriller""]",2010,344.0
2823,Eternity Road,,"[""Jack McDevitt""]",en,"[""Science Fiction"",""Apocalyptic"",""Post Apocalyptic"",""Fiction"",""Science Fiction"",""Apocalyptic"",""Fantasy"",""Adventure"",""Science Fiction"",""Dystopia"",""Science Fiction Fantasy"",""Speculative Fiction"",""Science Fiction"",""Alternate History""]",1998-03-04,416.0
2824,The Undertaker's Widow,,"[""Phillip Margolin""]",en,"[""Mystery"",""Thriller"",""Fiction"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Suspense"",""Mystery"",""Murder Mystery""]",1999,324.0
2825,Blind Man's Bluff,The Untold Story of American Submarine Espionage,"[""Sherry Sontag"",""Christopher Drew""]",en,"[""History"",""Nonfiction"",""War"",""Military Fiction"",""Military"",""Military History"",""Spy Thriller"",""Espionage"",""War"",""Military History"",""Naval History"",""North American Hi..."",""American History"",""Politics"",""Historical""]",1999-10-06,544.0
2826,Prime Witness,,"[""Steve Martini""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Novels"",""Law"",""Mystery"",""Detective""]",1993,501.0
2827,The Most Wanted,,"[""Jacquelyn Mitchard""]",en,"[""Fiction"",""Romance"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Drama"",""Womens Fiction"",""Own"",""Adult Fiction"",""Family"",""Novels""]",1999,407.0
2829,Dead Even,,"[""Brad Meltzer""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Thriller"",""Legal Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Adult Fiction"",""Mystery"",""Murder Mystery"",""Adult""]",1999,529.0
2830,On the Prowl,,"[""Sue Limb""]",en,"[""Young Adult"",""Childrens"",""Humor"",""Contemporary""]",2007,312.0
2833,The First Counsel,,"[""Brad Meltzer""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Action"",""Politics"",""Adult Fiction""]",2001,479.0
2835,The Straw Men,,"[""Michael Marshall Smith"",""Michael Marshall""]",en,"[""Thriller"",""Horror"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Science Fiction"",""Thriller"",""Psychological Thriller""]",2003,484.0
2838,Involved,,"[""Kate O'Riordan""]",en,"[""Fiction"",""Cultural"",""Ireland"",""Thriller""]",1995,220.0
2840,The Chocolate Lovers' Christmas,,"[""Carole Matthews""]",en,"[""Holiday"",""Christmas"",""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""Holiday""]",2016-09-15,384.0
2842,Diamonds and Daisies,,"[""Bernadette Strachan""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction""]",2007,328.0
2844,Sure of You,,"[""Armistead Maupin""]",en,"[""Fiction"",""LGBT"",""LGBT"",""Gay"",""LGBT"",""Queer"",""Gay"",""Gay Fiction"",""Novels"",""Literature"",""American"",""Contemporary"",""Humor"",""Modern""]",1991,283.0
2845,Green Team,,"[""Richard Marcinko"",""John Weisman""]",en,"[""Fiction"",""War"",""Military Fiction"",""Action"",""Thriller"",""Thriller"",""Mystery Thriller"",""War"",""Adventure"",""Novels""]",1996,352.0
2848,Deadlier Than the Male,Stories of Female Serial Killers,"[""Terry Manners""]",en,"[""Crime"",""True Crime"",""Mystery"",""Crime""]",1995,372.0
2849,The Torment of Others,,"[""Val McDermid""]",en,"[""Mystery"",""Mystery"",""Crime"",""Thriller"",""Fiction"",""Thriller"",""Mystery Thriller"",""Suspense"",""European Literature"",""British Literature"",""Mystery"",""Detective"",""Audiobook"",""Psychology""]",2005,576.0
2850,The Groaning Board,A Smith and Wetzon Mystery,"[""Annette Meyers""]",en,"[""Mystery""]",1998-10-06,368.0
2857,The King's Touch,,"[""Jude Morgan""]",en,"[""Historical"",""Historical Fiction"",""Historical"",""Literature"",""17th Century"",""European Literature"",""British Literature"",""Fiction"",""Romance"",""Historical Romance""]",2003-06-01,537.0
2858,Free Radicals,,"[""Jack McKinney""]",en,"[""Science Fiction"",""Fiction"",""Fantasy""]",1992,369.0
2860,Kentucky Rich,,"[""Fern Michaels""]",en,"[""Romance"",""Fiction"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Mystery"",""Romance"",""Contemporary Romance"",""Animals"",""Horses"",""Suspense"",""Family""]",2002,416.0
2861,Paying the Piper,,"[""Sharyn McCrumb""]",en,"[""Mystery"",""Fiction"",""Cultural"",""Scotland"",""Mystery"",""Cozy Mystery"",""History"",""Archaeology"",""Humor"",""Suspense"",""Mystery"",""Crime"",""Thriller""]",1988,179.0
2862,The Arraignment,,"[""Steve Martini""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Law"",""Audiobook"",""Contemporary""]",2003,403.0
2864,Turkish Gambit,,"[""Boris Akunin""]",en,"[""Mystery"",""Fiction"",""Historical"",""Historical Fiction"",""Cultural"",""Russia"",""Mystery"",""Crime"",""Historical"",""Mystery"",""Detective"",""Literature"",""Russian Literature"",""Mystery"",""Historical Mystery"",""Thriller""]",2005-07,266.0
2865,Astonishing Splashes of Colour,,"[""Clare Morrall""]",en,"[""Fiction"",""Contemporary"",""Mental Health"",""Mental Illness"",""Literary Fiction"",""European Literature"",""British Literature"",""Novels"",""Family"",""Modern"",""Health"",""Mental Health"",""Drama""]",2003,340.0
2867,Stupid White Men,And Other Sorry Excuses for the State of the Nation!,"[""Michael Moore""]",en,"[""Nonfiction"",""Politics"",""Humor"",""History"",""The United States Of America"",""Humor"",""Comedy"",""Literature"",""American"",""Sociology"",""Writing"",""Essays"",""Culture"",""Society""]",2002,281.0
2869,The Whaleboat House,,"[""Mark Mills""]",en,"[""Mystery"",""Fiction"",""Historical"",""Historical Fiction"",""Mystery"",""Crime"",""Thriller"",""Historical"",""Suspense"",""Romance"",""Thriller"",""Mystery Thriller"",""Literature"",""American""]",2005,358.0
2870,Mortal Coil,,"[""Anthony McGowan""]",en,"[""Mystery"",""Crime""]",2005,291.0
2871,The War Within,"A Secret White House History, 2006-2008","[""Bob Woodward""]",en,"[""Politics"",""History"",""Nonfiction"",""North American Hi..."",""American History"",""War"",""War"",""Military Fiction"",""Politics"",""Political Science"",""Politics"",""Presidents"",""Literature"",""American"",""Writing"",""Journalism""]",2008,487.0
2875,Soft Target,,"[""Stephen Leather""]",en,"[""Thriller"",""Fiction"",""Action"",""Mystery"",""Crime"",""Mystery"",""War"",""Military Fiction"",""Mystery"",""Detective""]",2005,520.0
2876,Confessions of a Bad Mother,,"[""Stephanie Calman""]",en,"[""Fiction"",""Humor""]",2006-02-01,324.0
2877,Crow Lake,,"[""Mary Lawson""]",en,"[""Fiction"",""Cultural"",""Canada"",""Contemporary"",""Family"",""Literary Fiction"",""Young Adult"",""Coming Of Age"",""Adult Fiction"",""Book Club"",""Novels"",""Adult""]",2003,295.0
2879,All That I Am,,"[""Susan Oudot""]",en,"[""Roman"",""Fiction""]",1999,552.0
2881,What Color Is Your Parachute? For Teens,"Discovering Yourself, Defining Your Future","[""Richard Nelson Bolles"",""Carol Christen""]",en,"[""Nonfiction"",""Self Help"",""Teaching"",""Education""]",2006,190.0
2882,Sleeping Arrangements,,"[""Madeleine Wickham""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance"",""Contemporary"",""Audiobook"",""Adult"",""European Literature"",""British Literature"",""Adult Fiction"",""Cultural"",""Spain"",""Romance"",""Contemporary Romance""]",2001,303.0
2883,A Conspiracy of Paper,,"[""David Liss""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Mystery"",""Historical"",""Mystery"",""Historical Mystery"",""Thriller"",""Literature"",""18th Century"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""European Literature"",""British Literature""]",2001-05-01,512.0
2884,Requiem for a Glass Heart,,"[""David Lindsey""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Crime"",""Mystery"",""Thriller"",""Mystery Thriller""]",1997-06,614.0
2885,Omega,,"[""Patrick Lynch""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense""]",1998,432.0
2887,Miss Fortune,,"[""Julia London""]",en,"[""Romance"",""Romance"",""Contemporary Romance"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Audiobook"",""Literature"",""American"",""Love"",""Relationships""]",2004,405.0
2890,The Love That Kills,,"[""Ronald Levitsky""]",en,"[""Mystery""]",1993,301.0
2891,Night Vision,,"[""Paul Levine""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Thriller"",""Legal Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller""]",1992,448.0
2894,Swan,A Novel,"[""Frances Mayes""]",en,"[""Fiction"",""Mystery"",""American"",""Southern"",""Novels""]",2002,344.0
2896,Butchers Hill,,"[""Laura Lippman""]",en,"[""Mystery"",""Fiction"",""Audiobook"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Mystery"",""Detective"",""Thriller"",""Suspense"",""Contemporary"",""Adult""]",1998-07-01,288.0
2899,The Dangers of Deceiving a Viscount,,"[""Julia London""]",en,"[""Romance"",""Historical Romance"",""Romance"",""Historical"",""Historical"",""Regency"",""Historical"",""Historical Fiction"",""Historical Romance"",""Regency Romance"",""European Literature"",""British Literature"",""Fiction"",""Adult"",""Romance"",""M F Romance""]",2007-10-23,384.0
2900,Unstrung Heroes,My Improbable Life with Four Impossible Uncles,"[""Franz Lidz""]",en,"[""Autobiography"",""Memoir"",""Nonfiction"",""Biography"",""Family""]",1995-08-01,256.0
2903,Feeding the Demons,,"[""Gabrielle Lord""]",en,"[""Mystery"",""Crime"",""Audiobook"",""Cultural"",""Australia"",""Fiction"",""Mystery"",""Thriller""]",2000,472.0
2904,Conquering Horse,,"[""Frederick Manfred""]",en,"[""Fantasy"",""Westerns"",""Fiction""]",1994-04-14,352.0
2905,Mercy,,"[""David L. Lindsey""]",en,"[""Mystery"",""Thriller"",""Fiction"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Contemporary"",""Thriller"",""Psychological Thriller""]",1991,608.0
2907,It Could be You,,"[""Josie Lloyd""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance""]",1997,295.0
2908,A Study in Death,,"[""Iain McDowall""]",en,"[""Mystery""]",2006,186.0
2910,Power Lines,,"[""Anne McCaffrey""]",en,"[""Science Fiction"",""Fantasy"",""Fiction"",""Science Fiction Fantasy"",""Romance"",""Space"",""Adult"",""Paranormal"",""Shapeshifters"",""Futuristic"",""Sci Fi Fantasy""]",1995,336.0
2911,Long Lost,,"[""David Morrell""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Mystery"",""Crime"",""Horror"",""Action"",""Thriller"",""Mystery Thriller""]",2002,340.0
2912,A Spy by Nature,,"[""Charles Cumming""]",en,"[""Fiction"",""Thriller"",""Spy Thriller"",""Espionage"",""Suspense"",""Mystery"",""Mystery"",""Crime"",""European Literature"",""British Literature"",""Thriller"",""Mystery Thriller"",""Novels"",""Thriller"",""Spy Thriller""]",2002,513.0
2914,True Heart,,"[""Arnette Lamb""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Historical"",""Fiction"",""Historical"",""Historical Fiction""]",1997,307.0
2915,Trial and Retribution II,,"[""Lynda La Plante""]",en,"[""Fiction"",""Mystery"",""Crime"",""Audiobook"",""Mystery""]",1998,310.0
2919,The Hunt Club,,"[""John Lescroart""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Suspense"",""Audiobook"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Thriller"",""Legal Thriller"",""Mystery"",""Murder Mystery""]",2006,532.0
2920,Sleeping Beauty,,"[""Judith Michael""]",en,"[""Romance"",""Fiction"",""Romance"",""Contemporary Romance"",""Contemporary"",""Adult Fiction"",""Womens Fiction"",""Chick Lit""]",1991,634.0
2921,Cold Blood,,"[""Lynda La Plante""]",en,"[""Mystery"",""Mystery"",""Crime"",""Fiction"",""Thriller"",""Thriller"",""Mystery Thriller"",""Adult"",""Suspense"",""Novels"",""Audiobook"",""Contemporary""]",1997,566.0
2922,The Young and Prodigious T. S. Spivet,,"[""Reif Larsen""]",en,"[""Fiction"",""Young Adult"",""Adventure"",""Young Adult"",""Coming Of Age"",""Novels"",""Contemporary"",""Literature"",""Adult"",""Family"",""Geography"",""Cartography""]",2014-03-01,374.0
2925,Mad Cows,,"[""Kathy Lette""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Humor"",""Audiobook"",""Contemporary"",""Cultural"",""Australia"",""Romance""]",1997,294.0
2926,Dance with Death,,"[""Barbara Nadel""]",en,"[""Mystery"",""Mystery"",""Crime"",""Fiction"",""Cultural"",""Turkish""]",2006,384.0
2927,The Language of Others,,"[""Clare Morrall""]",en,"[""Fiction"",""European Literature"",""British Literature"",""Literary Fiction"",""Neurodiversity"",""Autistic Spectrum Disorder"",""Music""]",2008,388.0
2928,Fortune's Rocks,,"[""Anita Shreve""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Romance"",""Historical"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Adult Fiction"",""Adult"",""Book Club"",""Novels""]",2000-10-01,473.0
2929,The Sword of Truth,,"[""Gilbert Morris""]",en,"[""Christian Fiction"",""Historical"",""Historical Fiction"",""Fiction"",""Christian"",""Historical"",""Romance"",""Adult Fiction"",""Adult"",""Inspirational"",""English History"",""Tudor Period""]",1994,409.0
2931,The Lake of Tears,,"[""Emily Rodda""]",en,"[""Fantasy"",""Fiction"",""Childrens"",""Adventure"",""Childrens"",""Middle Grade"",""Young Adult"",""Fantasy"",""Magic"",""Fantasy"",""High Fantasy"",""Fantasy"",""Dragons"",""Novels""]",2006,120.0
2932,Pale Saint,,"[""Eric Lustbader""]",en,"[""Thriller"",""Mystery"",""Fiction""]",1999,355.0
2934,Unlocking Literacy,Effective Decoding & Spelling Instruction,"[""Marcia K. Henry""]",en,"[""Education"",""Nonfiction"",""Teaching""]",2010,326.0
2936,Detonator,(Nick Stone Thriller 17),"[""Andy McNab""]",en,"[""Fiction"",""Thriller"",""War"",""Military Fiction"",""Audiobook"",""Action"",""Thriller"",""Mystery Thriller"",""Adventure"",""Spy Thriller"",""Espionage""]",2016-09-22,432.0
2937,Fortress,,"[""Andy McNab""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Crime"",""War"",""Military Fiction"",""Mystery""]",2015-05-21,464.0
2939,The Scarpetta Factor,,"[""Patricia Cornwell""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Murder Mystery"",""Mystery"",""Detective"",""Audiobook"",""Medical""]",2009,494.0
2940,The Legacy,,"[""Lynda La Plante""]",en,"[""Fiction"",""Mystery"",""Modern"",""European Literature"",""British Literature""]",2018-08-09,688.0
2941,Necroscope II,Wamphyri!,"[""Brian Lumley""]",en,"[""Horror"",""Paranormal"",""Vampires"",""Fantasy"",""Fiction"",""Fantasy"",""Paranormal"",""Science Fiction"",""Thriller"",""Fantasy"",""Supernatural"",""Fantasy"",""Urban Fantasy"",""Novels""]",1988,496.0
2942,Necroscope V,Deadspawn,"[""Brian Lumley""]",en,"[""Horror"",""Paranormal"",""Vampires"",""Fantasy"",""Fiction"",""Fantasy"",""Paranormal"",""Science Fiction"",""Thriller"",""Fantasy"",""Supernatural"",""Fantasy"",""Urban Fantasy"",""Science Fiction Fantasy""]",1991,586.0
2943,The Stranger Beside Me,,"[""Ann Rule""]",en,"[""Crime"",""True Crime"",""Nonfiction"",""Mystery"",""Crime"",""Audiobook"",""Biography"",""Autobiography"",""Memoir"",""Mystery"",""History"",""Horror"",""Adult""]",1989,498.0
2944,Nothing But the Truth,,"[""John T. Lescroart""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Legal Thriller"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Law"",""Politics"",""Audiobook""]",2001,452.0
2946,Meet Me For Murder,,"[""Don Lasseter"",""Ronald E. Bowers""]",en,"[""Crime"",""True Crime"",""Nonfiction"",""Mystery"",""Crime""]",2008,350.0
2947,Body of Truth,,"[""David L. Lindsey""]",en,"[""Mystery"",""Thriller"",""Fiction"",""Mystery"",""Crime""]",1993-03-11,531.0
2949,The Hearing,,"[""John Lescroart""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Suspense"",""United States"",""Mystery"",""Detective""]",2002,542.0
2950,Friends in High Places,,"[""Donna Leon""]",en,"[""Mystery"",""Mystery"",""Crime"",""Fiction"",""Cultural"",""Italy"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Thriller"",""Emergency Services"",""Police"",""Contemporary""]",2001,337.0
2951,Only Mine,,"[""Elizabeth Lowell""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Westerns"",""Historical"",""Romance"",""Western Romance"",""Fiction"",""Historical"",""Historical Fiction"",""Historical Romance"",""Western Historical Romance"",""Historical"",""Regency"",""Historical Romance"",""Regency Romance""]",1992-02-01,400.0
2952,Stepping Stones,,"[""Maureen Lee""]",en,"[""Fiction"",""Romance""]",2003-08-01,563.0
2953,The Gamma Option,,"[""Jon Land""]",en,"[""Thriller"",""Action"",""Mystery"",""Fiction"",""Adventure""]",1989,340.0
2954,Dance While You Can,,"[""Susan Lewis""]",en,"[""Fiction"",""Romance"",""Contemporary Romance"",""Womens Fiction"",""Chick Lit"",""Romance""]",2000-11,376.0
2955,Put Out the Fires,,"[""Maureen Lee""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""War"",""Historical"",""War"",""World War II"",""European Literature"",""British Literature"",""Literature"",""20th Century""]",2003-08-01,459.0
2957,Hard Landing,,"[""Stephen Leather""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Crime"",""Action"",""Mystery"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Suspense"",""Emergency Services"",""Police""]",2004,384.0
2958,Hot Blood,,"[""Stephen Leather""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Action"",""Audiobook"",""Suspense"",""Mystery"",""Detective""]",2007-09-20,544.0
2959,The Vets,,"[""Stephen Leather""]",en,"[""Fiction"",""Thriller""]",2019-03-05,576.0
2960,Amber Beach,,"[""Elizabeth Lowell""]",en,"[""Romance"",""Romance"",""Romantic Suspense"",""Mystery"",""Suspense"",""Contemporary"",""Fiction"",""Romance"",""Contemporary Romance"",""Thriller"",""Thriller"",""Mystery Thriller"",""Adult""]",1998-10-01,384.0
2961,The Baby Trail,,"[""Sinead Moriarty""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Contemporary"",""Romance"",""Humor"",""European Literature"",""Irish Literature"",""Womens Fiction"",""Family""]",2004,310.0
2962,Gentlemen and Players,,"[""Joanne Harris""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Contemporary"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Adult"",""European Literature"",""British Literature"",""Suspense"",""Novels""]",2006,507.0
2965,Livingstone's Tribe,A Journey from Zanzibar to the Cape,"[""Stephen Taylor""]",en,"[""Cultural"",""Africa"",""Travel"",""Nonfiction""]",2000,272.0
2966,The Golden Egg,,"[""Donna Leon""]",en,"[""Mystery"",""Fiction"",""Cultural"",""Italy"",""Mystery"",""Crime"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Contemporary"",""European Literature"",""Italian Literature"",""Cultural"",""International""]",2014-03-11,276.0
2969,Dark Homecoming,,"[""Eric Van Lustbader""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Adventure"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller""]",1997,353.0
2970,Bring Up the Bodies,,"[""Hilary Mantel""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""European Literature"",""British Literature"",""Literary Fiction"",""Audiobook"",""Literature"",""English History"",""Tudor Period"",""Novels"",""Literature"",""16th Century""]",2013,485.0
2972,Extras,,"[""Scott Westerfeld""]",en,"[""Young Adult"",""Science Fiction"",""Dystopia"",""Science Fiction"",""Fiction"",""Fantasy"",""Romance"",""Young Adult"",""Teen"",""Adventure"",""Apocalyptic"",""Post Apocalyptic"",""Futuristic""]",2008-02,432.0
2974,Changing Grooms,,"[""Sasha Wagstaff"",""Sasha""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""Roman""]",2009,0.0
2977,Single White E-mail,,"[""Jessica Adams""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance"",""Cultural"",""Australia"",""Roman""]",1999,415.0
2978,Too Hot to Handle,,"[""Elizabeth Lowell""]",en,"[""Romance"",""Romance"",""Contemporary Romance"",""Contemporary"",""Fiction"",""Westerns"",""Romance"",""M F Romance"",""Romance"",""Romantic Suspense""]",1997,249.0
2979,Melancholy Baby,,"[""Robert B. Parker""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Thriller"",""Adult"",""Novels"",""Action"",""Suspense""]",2005-10-04,304.0
2981,Suzanne's Diary for Nicholas,A Novel,"[""James Patterson""]",en,"[""Romance"",""Fiction"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Adult"",""Adult Fiction"",""Mystery"",""Drama"",""Love"",""Romance"",""Contemporary Romance""]",2001,280.0
2984,Hunting Unicorns,,"[""Bella Pollen""]",en,"[""Fiction"",""Romance"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""European Literature"",""British Literature"",""Historical"",""Historical Fiction"",""Relationships"",""Adult Fiction"",""Literary Fiction"",""Novels""]",2004,256.0
2985,Windy City Blues,,"[""Sara Paretsky""]",en,"[""Mystery"",""Short Stories"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Detective"",""Thriller"",""Thriller"",""Mystery Thriller"",""The United States Of America"",""Literature"",""American"",""Female Authors""]",1996,337.0
2986,A Perfect Love,,"[""Lenora Worth""]",en,"[""Category Romance"",""Love Inspired"",""Romance"",""Christian Fiction"",""Christian"",""Romance"",""Christian Romance""]",2005-11-29,320.0
2987,So Shall You Reap,,"[""Marilyn Wallace""]",en,"[""Mystery"",""Fiction""]",1993,384.0
2988,Cold Paradise,,"[""Stuart Woods""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Audiobook"",""Mystery"",""Murder Mystery"",""Contemporary""]",2002-04-01,464.0
2989,River of Blue Fire,,"[""Tad Williams""]",en,"[""Fantasy"",""Science Fiction"",""Fiction"",""Science Fiction"",""Cyberpunk"",""Science Fiction Fantasy"",""Adventure"",""Speculative Fiction"",""Fantasy"",""Epic Fantasy"",""Epic"",""Audiobook""]",1999-09-01,704.0
2990,Waxwings,,"[""Jonathan Raban""]",en,"[""Fiction"",""Novels""]",2004,310.0
2991,Outbreak,A Novel,"[""Robert Tine""]",en,"[""Thriller"",""Fiction"",""Science Fiction"",""Horror"",""Media Tie In"",""Mystery"",""Drama"",""Suspense"",""Thriller"",""Mystery Thriller"",""Action""]",1995,331.0
2992,Simply Scandalous,,"[""Carly Phillips""]",en,"[""Romance"",""Romance"",""Contemporary Romance"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Category Romance"",""Harlequin"",""Fiction"",""Adult"",""Romance"",""Category Romance"",""Audiobook""]",2003-12,264.0
2993,Suspicion of Vengeance,,"[""Barbara Parker""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Thriller"",""Mystery Thriller"",""Thriller"",""Legal Thriller"",""Romance"",""Romantic Suspense""]",2002-12-17,439.0
2995,A Slow Burning,,"[""Stanley Pottinger""]",en,"[""Fiction"",""Thriller"",""Mystery""]",2001-06-25,592.0
2996,Mitla Pass,,"[""Leon Uris""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Cultural"",""Israel"",""Literature"",""Jewish"",""Thriller"",""Novels"",""War"",""Adventure"",""Adult Fiction""]",1989,495.0
2997,Between Males,,"[""Fiona Walker""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance"",""Humor""]",2000,566.0
2998,Dark Lady,,"[""Richard North Patterson""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Horror""]",2000,448.0
2999,The Predators,,"[""Harold Robbins""]",en,"[""Fiction"",""Drama""]",1999-04-15,416.0
3000,Hard Time,,"[""Sara Paretsky""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Thriller"",""Mystery"",""Detective"",""Audiobook"",""Adult"",""Suspense"",""Mystery"",""Noir""]",2000,495.0
3001,No Safe Place,,"[""Richard North Patterson""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Thriller"",""Legal Thriller"",""Politics"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Novels"",""Contemporary""]",1999,585.0
3002,Alien Pets,,"[""Denise Little""]",en,"[""Anthologies"",""Science Fiction"",""Short Stories"",""Science Fiction Fantasy"",""Fantasy"",""Fiction""]",1998,317.0
3003,"The Butcher, the Baker, the Candlestick Maker",,"[""Suzanne Portnoy""]",en,"[""Adult Fiction"",""Erotica"",""Sexuality"",""Nonfiction"",""Autobiography"",""Memoir""]",2006,218.0
3004,Love & Betrayal & Hold the Mayo,,"[""Francine Pascal""]",en,"[""Young Adult"",""Romance""]",2003,256.0
3005,Knocked Out by My Nunga-nungas,Confessions of Georgia Nicolson,"[""Louise Rennison""]",en,"[""Young Adult"",""Fiction"",""Humor"",""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary"",""Young Adult"",""Teen"",""Humor"",""Comedy"",""Childrens"",""Realistic Fiction""]",2003-12,320.0
3006,Ten Thousand Lovers,,"[""Edeet Ravel""]",en,"[""Fiction"",""Cultural"",""Israel"",""Historical"",""Historical Fiction"",""Romance"",""Literature"",""Jewish"",""Cultural"",""Canada"",""Literature"",""War"",""Drama"",""Judaism"",""Judaica""]",2003,373.0
3007,Our House in the Last World,A Novel,"[""Oscar Hijuelos""]",en,"[""Fiction"",""Contemporary"",""Literary Fiction"",""New York"",""Classics"",""Novels""]",1991,235.0
3008,Search the Dark,,"[""Charles Todd""]",en,"[""Mystery"",""Historical"",""Historical Fiction"",""Fiction"",""Mystery"",""Historical Mystery"",""Historical"",""European Literature"",""British Literature"",""Mystery"",""Crime"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""War"",""World War I""]",2000-05-15,0.0
3009,The First Lady Murders,,"[""Nancy Pickard""]",en,"[""Mystery"",""Anthologies""]",1999,436.0
